	cancer~0	cancer~1	cancer~2	cancer~3	cancer~4	cancer~5	cancer~6	cancer~7	cancer~8	immune~0	immune~1	immune~2	immune~3	immune~4	immune~5	immune~6	immune~7	others~0	others~1	others~10	others~11	others~2	others~3	others~4	others~5	others~6	others~7	others~8	others~9
P25789	297.0654063	381.4705322	570.8797311000001	309.9725275	366.24375530000003	286.1710857	236.5766222	256.7896078	78.03089669	89.25994541	120.35101740000002	54.01758877	164.3398882	143.2774464	87.34320794	0.35521341799999995	36.72737720000001	413.18515089999994	273.61661860000004	83.20408465	76.05034963	250.68908169999997	324.9751267	77.91464573	166.1020807	81.75600609	99.94651913	108.6136642	76.28925958
P39687	571.0695238	617.1458592	902.7866769999999	538.3946012	696.158082	529.7545899	451.0327898	447.30164709999997	152.08570459999999	208.3665867	143.6867585	138.1999252	227.5240317	211.37554440000002	116.8577456	0.309483369	76.17727602	744.271197	315.0285952	174.5125961	84.99704948	417.6630513	723.7781351	167.9562881	334.76155919999997	185.1313159	215.10207319999998	241.151589	86.10430244
Q15084	920.4692885	838.2501244	1446.384372	835.0033367000001	1106.148369	733.5936117000001	616.3250965	767.3960142999999	220.2114634	217.22358799999998	209.024568	161.08492869999998	328.7890413	271.8063441	151.50742340000002	0.715336462	105.1253088	1011.604428	907.6487268	259.24938530000003	153.4007437	698.4902845	1002.1227140000001	261.9903932	460.3236953	274.9314753	309.86686119999996	289.24058510000003	554.2862297
O75306	60.74663403	51.06123999	92.80061542	60.32220001	72.68245981	51.71083834	41.13476437	39.22372281	17.33241323	17.6075235	20.25563337	10.17032643	20.36809085	23.73963791	12.48543577	0.797760578	6.176461976000001	56.52598067	44.56145823	13.919252800000002	11.07935892	38.63352888	50.64535655	13.74917979	27.37986139	13.36643105	16.51087348	21.26011806	8.022023733
Q14376	28.88946183	19.76174191	44.72648434	25.08861279	37.77541205	22.87156297	13.86445851	25.89478496	6.224246668999999	7.421203536	7.769760401	3.880281773	9.350633873	9.8794895	5.262942058999999	0.91179532	3.069225566	27.86041403	29.94736319	9.067899345	5.428783934	20.57455075	22.60331199	8.304399406	13.41396226	8.124146905	7.1805005920000005	11.59259328	6.952410574
P07203	256.9975683	218.22116880000002	418.98166910000003	240.61551459999998	314.1329264	205.3995803	167.137213	260.8192406	66.76436323	82.27228509	67.65961707	59.83758881	102.8790265	98.53079554	45.85794349	0.949251339	31.9102922	237.3857883	139.327478	63.59639976	34.22112664	151.5868582	222.93469649999997	51.37200196	125.42679299999999	67.50542874	78.03578933	91.56035866	61.97191013
O95777	63.8652088	49.67383845	88.43747606	56.73800714	78.41131715	49.57098111	41.139137700000006	44.04074014	23.11659648	18.62485111	16.94252007	9.358075848	16.16430463	19.55826609	10.86965118	3.5483309430000003	7.534819939	65.63004564	33.63966418	15.52401038	9.447214473999999	41.1407924	64.36281316	14.92330674	30.38466976	15.05327954	17.71565735	20.86185655	8.294858088
Q9HCU5	11.49896195	5.761258681	15.77475044	8.748353712	13.48748761	7.944966792000001	5.232740119	10.15714247	3.291879761	3.699599469	2.914905659	1.937542898	3.737105025	3.312768128	1.7966916919999998	0.895099895	1.4353614769999998	7.753867527000001	4.793860403	2.303970799	1.061463257	4.665409522	7.769265011	3.25309874	5.224729339	1.2927607909999999	2.168575745	4.569792475	1.723751559
O94776	45.0478454	42.1387049	63.46913643	43.50094213	57.54793912	39.68302821	30.38818211	36.95155811	11.304358599999999	12.76233613	13.37684444	7.748655867	13.84458926	14.46507579	7.978160612000001	4.34302957	5.959546018999999	41.07927831	20.18980053	11.59275535	7.216050656	22.43338634	41.57343991	11.61977296	22.96712811	10.41852675	12.20221229	12.87748575	4.71275271
O95793	14.28583088	9.625302408	23.44481374	11.06078741	14.13988128	9.423634137	7.2897923979999995	12.36355967	3.796570777	4.205630216	3.1933471069999997	2.455574786	6.477143132	3.187312735	3.565375191	2.122804639	1.6691210140000001	12.36307177	11.71596918	2.772478949	1.8071177630000002	8.849037172000001	9.526373105	4.116742598	5.925194842000001	2.8503133480000002	3.086335507	2.8904587160000004	1.579100079
Q15007	5.776514296	4.040631929	11.64136294	5.363226279	9.467338416	5.122326736000001	4.007785814	6.08009329	2.375357042	2.514168939	1.4119465569999998	1.929188216	2.83501782	1.9243473269999998	1.132242073	0.39763803700000006	2.053607382	4.349618786000001	2.3552718440000002	1.843250293	0.619058404	2.918723153	4.747177021000001	1.31680634	3.467116672	1.046859058	1.94046249	2.598603591	0.87774478
Q6NUK4	15.10944169	13.92149419	23.50193962	12.90796519	19.38488115	11.86900927	9.440578997000001	10.34974674	5.077014698999999	2.9553840489999996	3.772697069	2.6269591919999997	4.269402638	3.7067405239999998	3.051158488	0.884524759	1.179184855	14.86169602	11.41983103	3.805206063	3.010180713	8.830474471	13.87326341	4.654430403	6.988746051000001	4.126284789	5.668649836	4.726370238	2.568088721
P67812	74.37729776	68.28378981	116.77732560000001	63.88487935	92.12366436	55.56165351	47.01076688	72.05569777	18.19355217	22.1562432	18.58919464	14.5729486	30.26900755	25.95303143	12.83477722	1.3844386340000001	10.84786269	92.25921720000001	48.59568254	20.670451	10.55693641	57.24873302	90.40896433	18.57082978	39.61319349	22.31440478	24.79428737	27.51697307	19.89107181
O75531	500.7781643	357.8866913	673.4388573	363.4117889	469.91468679999997	331.0199417	299.29224	318.8691172	128.6520259	128.6304078	106.28650209999999	66.48128931	146.498734	135.17356930000003	76.68911284	4.604723441	49.38346425	436.4265717	379.4952295	108.78776699999999	62.37600769	305.84939760000003	390.8696217	96.27955995	231.8976874	109.89992450000001	119.0849271	159.4111746	114.3762811
Q5SSJ5	232.8342889	229.9027924	354.11119610000003	210.92787259999997	288.9620885	191.0097869	181.1909656	167.7862457	55.18523677	70.00373938	60.63079723	46.84543982	77.9832888	74.78923544	42.3938284	1.336531469	25.35939157	298.4002749	204.9619496	78.88344725	39.21244718	189.2963736	285.7944307	72.79569414	126.9678104	75.21977743	82.34934399	85.80589828	55.36643143
Q9NZQ7	15.28178014	6.95951762	18.10414389	10.48122385	11.48386643	7.383460619	5.612516669	12.84176834	3.016985585	3.252125087	3.182133578	2.575767424	4.918660088999999	4.7474794319999996	2.394459407	0.955567132	1.838953244	12.4018826	7.683910098999999	2.52409632	1.8838011080000001	6.456720165	9.460062322	2.386706935	5.183024306	1.5199202790000002	1.7377006819999998	4.581183362	3.724989602
P11021	2066.0083	2018.98932	3378.488472	1932.9716210000001	2564.6857800000002	1686.7759260000003	1385.205252	1849.3059469999998	483.1177772	545.417329	531.4329017	417.9608764	779.8313547	749.3106916	333.5859119	0.976376708	244.4782871	2835.593125	2499.3005789999997	694.1257074	432.93688889999993	2060.0378600000004	2401.742958	671.1878101	1042.95681	750.2873182999999	839.4333916000002	729.1855128	902.6605058
Q9BQG0	11.50805372	9.516742636	18.277525100000002	10.50411161	16.07131801	12.40153274	7.034714201	8.920189926	4.2661466589999995	3.461220795	3.5318572460000004	1.934592775	3.070215236	3.34715027	2.203325671	0.783186072	2.346773712	11.34797244	6.4214827670000005	2.64621738	1.162664146	7.224299025	11.39000516	3.267616387	6.618653548999999	2.505208713	3.7861905680000003	4.468228913	2.014528323
Q06136	18.223520999999998	24.56620437	33.44642274	17.6898554	23.7561056	19.00589768	14.56349235	20.97767503	9.691287673	6.418479321	4.469395367	2.9220855980000002	6.928145505	5.8513751329999995	3.754518793	0.229071962	2.208505208	21.68287356	24.48839662	7.08266783	3.3338847960000004	16.36454887	16.58935567	5.583130224	8.341183742	5.6041595520000005	6.994921457	7.056078503999999	8.843036414
Q8WY22	76.84418195	67.17403743	108.53084270000001	52.01108232	84.91245657	44.37911181	41.07362053	81.27196607	12.03812167	23.93585105	12.11509608	19.21982625	23.95624644	23.85824652	13.43905917	0.603183534	8.713293539	75.9716711	64.70053658	21.63519356	8.735776754	49.11487857	77.34739695	18.19043603	41.78148977	25.28029096	25.27176142	27.09493274	22.36194917
P55145	115.32767820000001	83.99912453	169.972496	96.42241228	114.52553259999999	84.53410051	65.00832037	99.74362388	25.30767078	25.66787772	33.56260847	23.492644100000003	40.40000028	33.02820194	21.0333708	1.404212995	12.13890133	125.94713300000001	79.37542157	27.18150093	22.89022206	89.02956462	112.3003341	25.93360113	50.06740368	28.96107137	32.9625202	31.82317955	25.53523286
Q9BS26	125.82837140000001	123.94401940000002	215.499057	124.71885990000001	167.6675288	102.81609549999999	87.70183194	117.7703809	34.21195117	39.18695321	34.70061149	26.40378338	53.06510767	42.58163765	21.39737693	1.3810798380000002	15.57717042	144.51617030000003	100.1853708	35.74207113	23.86201519	100.5747654	133.7041395	35.89397945	57.37568387	37.30779651	45.17123314	42.40364686	34.58910829
Q12765	27.74014878	27.52058007	50.71864164	37.94050471	42.17902752	31.92248838	25.18858633	19.74999654	10.18408483	8.837480238	9.222031147000001	8.465354258	14.11427513	13.01101141	5.987653609	0.211037681	3.698184485	37.98681959	20.53475239	10.05681524	5.827929346	23.63524736	32.70508078	9.187795114	16.28634909	10.4893931	11.73689009	13.19019782	2.141802668
O95168	156.34296909999998	130.7104163	218.04450099999997	156.86523200000002	174.9346866	164.6322608	94.02599698	128.60547179999998	27.68613798	67.68973218	39.79235908	27.73019337	55.98574952	52.6879782	35.91617507	8.797220901000001	24.04368128	159.1133594	83.18221481	36.97549053	17.84906928	96.45657509	139.44721189999999	44.84542908	69.10895116	42.23072374	43.12503117	45.99430022	12.56794689
O14979	101.27256259999999	83.96537391	173.7186249	95.54357132	128.1370508	82.86613029	65.53218274	94.20815387	28.83561054	28.14974306	25.88095937	21.33748521	40.92816612	30.10851843	17.97586108	2.8373667439999997	15.74964009	101.06066159999999	118.27385829999999	23.10879682	13.82426733	80.37768174	94.38039011	24.80525021	51.10297433	26.26454899	29.54307696	33.1585348	52.06341909
Q8TEM1	19.21370943	16.57090293	31.64106763	16.49639489	26.07201137	15.50414732	15.69612656	16.51775008	3.843125705	5.392526426	5.357282649	2.810023802	7.248731287999999	6.279592932000001	3.6100489939999996	0.359912726	3.609676028	18.63300967	18.96219991	5.308985625	3.013831741	15.3343487	19.60727885	5.198270863	11.03245979	4.4017002860000005	4.819259129	6.378921836	8.783957013
Q5BKZ1	12.00533008	7.627366072999999	20.96851122	10.11882842	14.47843168	9.962285885	5.913804953	11.14603335	3.347115954	3.5168959889999996	2.929868823	2.398677045	4.9096393869999995	4.135824087	2.321586314	0.46461536200000003	2.7361302060000003	8.806687858	4.9530031260000005	2.529744012	1.991895646	5.691280627	9.832064469	3.169250431	6.478136065	2.765700652	3.127492803	3.995452708	1.6323307790000001
Q16698	134.9990077	111.45446470000002	213.7264785	133.2544973	151.1008049	90.97462272	81.77304828	149.77558259999998	35.93219684	43.26155228	30.43393824	28.02823294	51.91245229	45.27270125	23.93524944	1.597099714	14.015163199999998	135.2950775	86.31494733	35.86297771	17.7690643	81.13258418	116.1442163	26.64850734	65.2545858	37.96020845	45.62282783	49.50024086	35.81708044
Q02880	10.05908443	6.9892558529999995	16.7797375	8.779168698	12.68580055	7.4069715060000005	5.5652308239999995	10.08442882	3.514028844	3.78938479	3.0712050489999996	2.49356996	4.394501213	3.581492025	1.325489106	0.129733071	1.58655937	9.377114888	4.075696108	2.95628076	2.026510689	5.146395845	8.611740218	2.523795893	4.798117405	1.864699774	2.488881292	3.697718324	1.296202325
P57740	11.18810779	8.366578521000001	17.87321891	10.93682046	16.69236803	11.1724237	5.629392397999999	12.51444778	4.430014796	2.121708811	3.7381745239999997	2.975641869	3.5690702560000003	3.5895544110000004	2.654292121	0.516724948	1.789375856	10.2108034	6.104271835	3.12245921	1.1640718540000001	5.962514507000001	9.609936309	4.039420842	6.76546375	2.277866019	3.429300811	4.28241005	2.18835159
P14406	522.539627	477.8842095	744.680499	526.9787201	593.8965194	420.6267381	334.2081099	421.3865085	92.79075523	162.5449925	127.90016570000002	103.4558588	185.1881989	186.13040049999998	95.51481419	0.205187531	59.93060853	634.3830293	369.1652345	146.2499318	81.56523031	378.62593910000004	537.9847069	142.51239019999997	263.43519879999997	149.09794	168.9185327	191.95425469999998	123.34433190000001
O14828	23.14417068	24.62416029	53.96085218	34.71190351	49.75152657	41.17721389	23.91062741	27.78145724	6.374835735	12.120619	8.887966712	9.602329465	9.112447792000001	9.856619036	7.917356165	4.658024168	4.80555171	38.30676587	33.72430184	6.79808378	5.626898412999999	36.87296076	28.73764474	13.11937015	16.88450195	11.04154474	11.37088922	10.54595018	5.31881209
P14635	9.162692718999999	8.81743176	12.61155053	7.187356253	11.2725559	7.955973826	4.6377469080000004	5.643347133	3.769579067	2.880042337	3.0657318510000002	1.310627572	2.305466482	2.5494831540000003	1.284574555	0.724557956	2.004508241	8.218841741	3.740418169	1.992277567	1.3758554809999999	4.452568978	9.076016765	2.730073794	5.45226438	2.7111296769999997	1.6686628719999999	2.452506281	0.690259257
P49720	530.7357003000001	462.0008705	771.4524038	467.42820839999996	598.8052706	386.27565350000003	309.31847680000004	488.97076730000003	126.4859961	152.1995928	112.6808563	93.29394267	177.47600369999998	169.62499240000002	93.21591433	0.225333762	56.2331591	497.1794594	432.5735141	145.3440631	67.00578406	328.9633816	454.51529230000006	114.6703825	240.8071787	153.1187853	158.7315047	179.493527	158.658959
Q15436	18.73284424	16.84704151	35.15147821	21.41001958	26.16762825	19.53765417	13.2550647	18.04997344	5.64873671	5.465230722	5.7077732039999995	5.023043488	8.042847698	7.163332692999999	3.8330958039999996	0.9341278590000001	1.951618991	26.87031872	31.18844454	6.160380235	4.795099049	27.55471236	19.75380451	6.978806385	10.42668072	6.422676187	8.699873996	7.725350269	9.446896529
P46459	40.06907329	39.91500751	62.40424156	34.60813666	49.24810372	28.40567628	25.58260108	32.12269284	8.029965437000001	14.11214836	8.939834201	8.033979917	16.13123732	14.66007268	5.743261044	0.882657982	6.020801533999999	50.70012912	35.7559416	13.1919549	7.07420671	34.85301418	47.46890843	13.30373089	21.425957	12.43033608	14.40578945	15.981953699999998	5.920740826
P23497	30.11854475	26.11768423	33.59939987	27.41672015	25.85198051	20.70878148	15.73752798	18.662145499999998	5.909799917999999	4.149715085	7.571580174	4.655812418	9.110487582000001	7.501497737999999	5.353192573	0.963029835	3.324984036	25.58934779	19.30685245	5.240139501	4.425040291	16.44799775	21.533670800000003	6.062923845	12.51219224	6.84066071	7.606766906	7.979403767000001	4.614755232
Q14697	234.243985	227.2834863	397.5802401	212.84007450000001	321.155157	202.1140956	175.03896559999998	213.77010959999998	65.53454449	79.25001356	58.55135633	46.97661987	88.86051971	90.65672623	41.36201055	0.300433756	34.26673341	301.84111939999997	214.43088590000002	71.49831607	40.44034466	203.4576482	274.4760237	69.67568247	129.1697102	70.29517342	85.88689735	92.56023541	73.1801141
Q8TEA8	81.22873057	73.49684479999999	150.81743559999998	84.94898054	121.7594755	79.83558876	63.59173194	73.71760400000001	25.47074235	30.89570909	23.18553861	21.90241803	26.74353454	30.77753366	19.921228	0.534554221	12.48871315	87.66108394	58.84686538	24.00502027	12.7548306	60.35206414	83.16131064	23.28273392	44.10097711	26.08672977	28.51585481	36.77450978	13.68073031
O14776	18.74770447	13.60375298	31.99844979	15.73801688	23.73609687	13.938646300000002	9.868806376	13.79643628	6.044103675	6.290043146	4.8401672289999995	2.655598716	7.060348707999999	5.407726737000001	3.2591422089999997	2.270019959	3.4876749019999997	17.55140201	9.14841038	3.5871918419999997	2.353369986	10.32917528	17.33513201	4.848753328	11.09280331	4.438074767	4.4448913039999995	6.282017806	2.904389473
P11310	51.45423711	72.07727163	101.8845461	53.68861797	65.45076056	53.88146629999999	42.22609698	47.18760859	17.09569283	17.071962399999997	13.57328814	12.89058567	25.34659416	21.32639263	9.197015053	0.270726349	8.854638098999999	76.53190012	58.01478623	19.35884462	10.82296485	59.60446088	62.86189173	16.67585337	29.0787081	19.76618319	21.14951966	21.84179348	17.760005399999997
P07741	226.26575699999998	243.63608399999998	375.3711624	222.57886680000001	295.3522435	185.9871465	164.00824419999998	235.9657059	45.84373372	82.95000931	57.81381413	57.73501265	83.29476161	85.59696706	38.83036978	3.1527357069999997	28.20932401	284.47714210000004	221.50241699999998	73.05192708	44.27859207	223.3427724	255.7471894	62.83849452	114.6269136	66.81793807	75.91659883	90.64896837	74.96939062
Q9Y2Y8	187.80861389999998	266.5717335	281.7281614	172.28994619999997	237.46189019999997	249.52415209999998	272.2493315	239.438443	105.8274498	35.09315352	65.69698445	50.97106572	103.5213895	44.4773904	44.30099405	1.171621512	18.41084046	207.41546369999998	164.0922759	69.71906626	50.34410411	206.61932099999999	251.8722946	89.47487716	99.17477697	86.76065503	105.9731649	60.31185645	23.70552069
Q8TC07	3.271943648	3.2138442869999997	8.94340459	3.262545039	6.562426587999999	2.896754485	1.8241177119999998	4.09281005	1.871323734	1.9045074830000002	1.473120635	1.259452662	2.535095755	2.516885234	0.373133793	0.640748058	1.46169439	2.769904121	1.526943199	0.6180446829999999	1.022563556	1.525955919	2.903241286	1.1769094709999999	2.117448076	0.768321162	1.661213945	1.72017832	0.330640045
Q13310	31.94738036	26.88372772	45.82751365	29.85859593	37.64220084	27.36600431	18.09015061	23.55564898	7.078751358	6.318350712000001	9.990836113	7.455746942999999	10.95377964	8.785004811	7.49447711	0.17185171600000002	4.114653766	31.98907786	34.56099723	7.651656849	5.544508221	21.01008679	29.20014124	8.860843642999999	14.92279163	7.751747771000001	7.697600477999999	8.980160543	10.51119899
Q9UI12	19.37854543	17.33991118	30.66901903	15.48801779	22.85178589	12.87657743	11.70719439	19.78603643	4.5235091039999995	5.0084343339999995	4.252037651	4.3964729689999995	8.049731721	6.253957437	3.641848825	0.33840634700000005	2.862674557	16.495131699999998	25.21274827	5.732859782999999	2.332544997	12.20135303	18.72353063	4.035286813	8.906323404	5.325258244	6.096224482999999	6.313988267	11.00992662
P49585	24.70077717	21.34311648	47.23436247	21.79249306	31.94573823	22.11188441	20.36200588	26.70659974	6.577015676	12.65755523	6.28589835	4.881916283	10.10188901	7.133483142999999	6.129721752000001	0.7824198379999999	3.50411521	28.87591207	22.47539782	7.292718913	5.976278575	26.69668948	23.48608965	8.690755739	12.5046894	8.195685548	7.230072111	11.64768885	2.761061803
P62995	181.319675	171.25934660000001	260.5400968	192.4574139	204.61630119999998	173.8420884	124.7514437	125.46232930000001	38.49635341	54.31980453	52.77648841	39.20354812	60.654792099999995	56.01101846	38.37779917	0.8486246340000001	19.18543872	178.0441465	97.17699616	50.17768685	30.88594129	108.80512209999999	161.40335290000002	48.98530597	93.43065873	50.46984904	58.50221028	55.25506199	26.26555993
P38117	197.3158785	193.26539319999998	277.88757999999996	193.9370755	191.37496869999998	152.245855	139.09427019999998	134.535061	42.736785	52.02115586	55.93606967	42.72333042	74.6754165	63.91824982	37.50861074	1.263893285	21.57026971	240.2143241	166.7137928	52.87154532	34.14792451	172.40608769999997	205.2791448	51.89639196	93.27028467	51.80645298	60.30893448	66.22963438	38.06153593
P07384	238.537659	212.76231659999996	355.2899523	239.95393190000001	284.65021160000003	167.3325118	153.75782180000002	220.79858419999996	56.14504277	68.91454416	53.79676919	38.072812	86.18490528	87.29449799	38.27201575	1.3851150159999999	29.90881653	273.04848710000005	261.14231090000004	92.49988985	39.9060935	214.8348316	245.2795393	72.56175716	116.75429790000001	87.10554507	91.57606305	84.59990012	47.14527227
P09601	236.02688309999996	197.97378480000003	245.5770471	159.33349990000002	124.57752759999998	113.2793723	133.62639280000002	190.49289380000002	24.22760501	61.37791437	30.60016708	30.29706361	62.9244775	49.15342614	42.35633378	0.821383106	24.59614752	192.04442869999997	182.890137	63.91816603	41.76254869	158.913907	125.18799209999999	46.06992211	81.33919293	52.44012114	72.59560964	65.74544836	43.01642577
Q9Y5A9	23.03037387	21.86708482	30.30139568	14.83034586	26.44003988	15.76284323	12.74186017	16.82256191	4.857678076	4.977885591000001	4.507612691	2.9246481189999995	7.058941125	5.348810208	2.654482937	1.01523507	3.431906891	16.77827771	14.35625633	5.065512158	2.0894937959999997	12.41683685	22.95789788	7.068910388	10.65017338	6.431416951	7.307480125	5.596493537000001	10.22877537
O43823	7.901134667000001	6.1201037739999995	13.46515689	5.759329878	11.99490488	6.314984312000001	4.468651014	8.027331799	2.278175794	2.619231912	1.529485907	1.6230911419999998	2.787300267	1.6200360740000002	2.024306536	1.840760961	2.0623221259999998	6.500984176	2.9883239880000003	1.809812573	1.565328294	4.186317145	7.4370485760000005	2.7789654739999996	4.640116254	1.9357039919999999	2.041848194	2.384139336	0.550892436
P23743	24.07096949	18.58769167	32.33278659	17.98070029	27.82617647	10.17560624	12.85808617	22.27780855	4.107246016	5.133513628999999	5.517821281	3.221515203	7.21020379	6.371668175	4.540405123	1.036408588	3.489057377	20.0071747	20.96569712	6.299459677000001	4.206778976	14.99268545	23.37908433	5.035430719	9.317455851	6.26963872	6.281354387	6.667568554	9.484213542
P17693	87.76058816	85.29791521	150.9711371	98.91267855	123.63224299999999	94.73258026	72.05006937	76.27409328	23.74579926	25.18744992	29.49405264	22.09586597	34.05887144	30.69957817	18.83826178	0.621897596	11.77241997	100.9993345	73.80561081	25.39474704	17.68516014	79.91604636	100.91719470000001	29.61533372	49.99882969	27.17807943	32.89682667	30.38021748	19.31419114
P37198	18.03193009	25.58267288	29.40451508	20.01376981	21.05488049	25.6631955	17.27524476	12.80058933	4.4082702430000005	4.346336378999999	7.167844225	6.87769289	7.51377678	6.725199107000001	5.10499151	1.2296683179999999	3.331739732	24.93707404	9.449779048	6.643353587000001	4.551212329	14.97557713	24.40765939	5.164882637	12.00305016	5.704911515	8.651092816	5.753104753	1.338261348
Q96B26	8.398393837999999	4.97805641	12.93583831	6.089132139	12.69312175	6.897333372	5.0080126389999995	7.780413795	3.257287125	2.510810249	2.896770245	1.9637037130000001	3.402684096	3.315016688	1.22654861	0.49944638700000005	1.656831339	6.804106816	3.60286454	1.38658517	1.134913392	5.216633891	7.466401022	2.7756409580000003	4.115307878	1.648288606	1.354725725	3.112030503	1.308212868
Q9UPN7	10.42523753	9.539154858	18.94701506	9.253691301	16.57944611	9.666412523	7.020127657000001	16.05766248	3.4152175010000003	3.141146286	2.15847914	5.3862387389999995	4.654066598	3.29574523	3.492031711	0.253507955	1.877004944	11.62314707	12.9114767	2.729145795	1.45575151	11.45453049	11.12295091	3.2772309689999997	6.442381095	3.5625340189999997	4.027917405	5.303580403	2.454705178
P62304	559.9497062	497.05109860000005	810.4866512	512.1432938999999	699.179802	479.8903563	379.7914333	416.0675986	151.30806030000002	130.8942304	146.86605980000002	101.6143765	176.76894119999997	185.4725118	99.73633287	1.156537226	69.85245329	514.3153097000001	306.9037517	160.10686919999998	86.33075883	328.55311560000007	536.6988406	146.01176230000002	289.3892719	158.17339030000002	190.2312611	182.6933926	106.03794740000002
P01903	777.8165387	629.5847647	1050.852398	685.9193776000001	803.8358951	568.2679417	528.6242033999999	519.3447795	167.3972034	281.5226192	198.3791211	132.765856	234.9295023	293.50885639999996	136.2221022	4.1146060239999995	75.60541432	790.6263361	325.6995997	206.19395269999998	113.34952290000001	454.66786060000004	747.593139	170.8697679	369.8698284	197.5179683	238.57567039999998	307.79294510000005	93.45167152
Q9UBB5	14.49222085	12.26977012	23.56468469	15.66805307	22.90456357	13.4410437	9.034387899	11.4523067	5.886686736000001	4.288924132	3.875928647	2.329521645	3.776256837	4.643226707	3.5061544110000002	1.312306576	3.2223396319999997	13.65583769	7.682277387999999	3.72608869	1.6441247719999998	8.088019851	12.51515209	4.91972164	8.665600278	3.9538637010000004	4.822696626	5.705479274	1.677198671
O60763	78.42785806	73.17254027	126.8721256	73.02910073	94.57652691	64.52790739	51.65256503	71.63192655	20.46107332	18.022064899999997	21.02106486	14.96675919	30.26732487	24.17803127	13.29450913	1.2105750640000001	10.76130866	85.62682474	68.39259425	21.39496782	14.03817607	69.57031564	79.85934274	22.25667009	37.90414563	20.30339116	25.55647007	23.94830522	29.55403172
Q96B97	4.331467882	4.34972974	10.27102825	3.529454433	9.413377374	3.9831385989999997	5.907342722999999	8.008268537000001	1.614768381	2.1268851630000003	1.360895149	1.571622771	2.439351909	2.6921368360000004	1.430704451	1.650788414	0.987756777	7.198098966	5.266795548999999	1.246082697	0.686063819	8.055458618	7.069220118	1.297003291	3.8306016780000003	1.647319995	1.649118479	4.388993886000001	1.40755163
O00422	51.41182383	40.82950812	92.49213096	40.998853000000004	73.67895138	42.35658531	33.19464354	59.91285714	13.35364362	13.20982309	11.26714003	9.979634864	21.215427399999996	15.16192326	9.474310669	2.648400914	9.249749434	45.11018981	56.07575988	26.911301399999996	10.25140808	40.91251185	46.14230307	23.3891422	25.85439311	24.25422755	15.66416552	25.45421571	2.2181516390000002
Q9Y263	18.03289918	21.1515062	29.12758132	15.43839427	24.69262253	12.93709123	10.22395565	18.10305459	4.830884193	4.217477441000001	4.507022096	3.573031462	4.971003148	6.060713298	3.349206368	1.131440408	2.941516814	20.67823813	20.38580754	6.567575282999999	3.485527485	16.61332325	17.19470274	5.828246781	9.971743355	6.860535229	7.85670445	5.845195655	3.154895283
Q9Y285	48.84291531	44.18627673	84.91106386	43.31929501	59.03561011	43.05038913	30.49306416	49.93317557	12.88761245	16.2998799	13.05475844	11.25531179	19.79831444	13.04687303	9.368502046	1.051743094	9.766135109	40.54960726	29.88523953	11.12479755	7.340796662000001	30.39029492	40.24340653	11.56894937	22.86545	10.96381253	13.29925015	12.68644645	17.33183225
P08571	48.56163346	39.00707229	72.54345195	45.43799173	44.57009771	38.47139861	27.78526784	36.832057899999995	15.60231083	13.39720389	12.61071339	9.226595637	18.8303747	11.33078464	10.91460093	1.745942171	4.904984177	36.1357732	18.14480718	9.216518455	6.7931894889999995	19.50508025	35.80788019	7.1678748489999995	16.86728546	10.40420022	10.17805528	12.48885575	21.17469817
Q96K19	7.126706966	7.907862941	10.64823822	4.052140885	9.79788904	2.780785885	3.436132929	8.159764441	2.183877036	2.380558152	1.08626135	1.756735701	2.468014995	1.5547333890000001	1.638940482	1.048241342	0.988504132	8.517423412000001	10.26859434	2.839584111	1.960890675	8.470095504	5.874731272999999	2.578538189	3.866479533	2.374223433	3.331006065	1.849966477	1.754772445
P04439	548.2283828	541.6792699	870.0885175000001	539.8123224	671.1529774	468.22289800000004	413.7183706	440.8253744	128.4198246	182.61866369999998	146.147968	117.3945068	191.2483062	180.33199209999998	114.04090659999999	0.777650368	56.92837139	644.1554698	442.64086619999995	163.12344	95.44203409	423.9712154	621.0276805	160.22316659999998	281.5940389	168.0582655	186.1490229	215.14588480000003	137.27912450000002
Q6PIU2	33.34148628	39.33740588	76.89364978	49.47764483	52.31439747	50.71733488	34.31236518	32.23389288	9.68105393	16.23949783	15.37578694	14.70361938	19.14371463	19.19225984	10.792031300000001	0.791874161	3.990651031	43.45629442	18.33397574	11.00258251	8.944728436	27.3371351	32.66385593	12.95525151	19.59654385	11.74052821	16.35187058	18.32284211	3.02910925
Q8IXQ6	37.52428094	33.38210262	70.38168019	34.86685553	57.22538337	33.38623161	27.10722298	39.31604555	11.32676396	8.718653923	9.723116015	8.363921544	13.96536886	12.52636392	7.061536351	1.0306011720000001	5.541015159	42.26613894	67.93230645	16.56888585	7.64565335	34.58217525	35.9721723	16.25772461	19.62149413	17.63745637	13.61238006	17.29113001	21.94607891
Q15269	11.48270805	5.721294316	12.01649307	7.5343080989999995	8.828679621000001	5.764931234	5.3283073110000005	6.995341484	2.498846002	2.972852027	2.333349327	2.144210095	2.4808935919999997	2.535039721	1.708699033	0.722348357	1.968438243	5.282748064	2.9452927730000003	1.685524564	0.587503115	3.5010035160000004	7.123065378	1.8078278319999999	4.664463873	1.967261145	1.124452902	3.251580826	1.416734496
