	cancer~0	cancer~1	cancer~2	cancer~3	cancer~4	cancer~5	cancer~6	cancer~7	cancer~8	immune~0	immune~1	immune~2	immune~3	immune~4	immune~5	immune~6	immune~7	others~0	others~1	others~10	others~11	others~2	others~3	others~4	others~5	others~6	others~7	others~8	others~9
Set-08-10-T	0.099590897	0.0	0.11693457800000001	0.0	0.0	0.001841547	0.0	0.04464821099999999	0.040360112999999996	0.029644451000000002	0.009831041	0.024016	0.046187107000000005	0.0	0.066929033	0.0	0.052570483	0.0	0.016014622	0.056315208	0.112067234	0.071864186	0.0	0.135413638	0.0	0.025899667	0.0	0.034187837	0.015684148000000002
Set-09-1-N	0.101317743	0.0	0.092827045	0.0	0.0	0.018960413	0.0	0.004043141	0.049903864000000006	0.06149927	0.017413286	0.06801772	0.012661365	0.018767269	0.0	0.08565840300000001	0.078170596	0.0	0.020958452	0.066906536	0.036123991	0.078437628	0.0	0.057663415999999995	0.061403578	0.014715998999999999	0.0	0.022752794	0.031797492000000004
Set-09-2-T	0.08397951699999999	0.0	0.0	0.069534935	0.00019642099999999998	0.085627088	0.0	0.0	0.17699313100000003	0.0	0.060699092999999996	0.059359960999999996	0.06384000599999999	0.0	0.038982162	0.0	0.09571633800000001	0.0	0.046845832000000004	0.0	0.026904011000000002	0.097109766	0.0	0.00936381	0.061750182	0.0	0.0	0.0	0.023097746000000002
Set-09-3-N	0.066116534	0.0	0.06539477	0.0	0.0	0.0	0.0	0.0	0.047423999	0.03837507	0.091403353	0.0	0.016674134	0.065494388	0.020115459	0.055489987000000005	0.083794173	0.0	0.044144683	0.011585337	0.07106805599999999	0.127227798	0.0	0.032125968	0.082933683	0.0	0.014724438999999999	0.009531935	0.056376232000000005
Set-09-4-T	0.06697913700000001	0.0	0.104493876	0.041300726	0.0	0.012422736	0.0	0.0	0.056149284	0.017187783999999998	0.063420409	0.004524309000000001	0.064847235	0.0050285040000000005	0.05010426	0.058683028	0.033700648	0.0	0.077377007	0.011415993999999999	0.08474396599999999	0.045977909000000004	0.0	0.061074877	0.048810563	0.007751931	0.032462971	0.020366723	0.031176126000000002
Set-09-5-N	0.06787274900000001	0.0	0.0	0.026860885	0.022652326	0.004251873	0.0	0.0	0.052766163	0.0072504530000000005	0.149393812	0.10759530099999999	0.062977985	0.062285395	0.0	0.0	0.023549227000000002	0.0	0.076434025	0.0	0.109037577	0.014013751999999999	0.0	0.0	0.015103678	0.0	0.072300855	0.05716085	0.068493094
Set-09-6-T	0.08576433	0.0	0.0	0.012113693	0.126010802	0.11255343599999999	0.0	0.0	0.0	0.014403918	0.028556426	0.06473939299999999	0.07201101	0.003840065	0.068391103	0.008724048	0.075657624	0.0	0.070453533	0.023976435	0.067169773	0.058446817000000005	0.0	0.049045295999999995	0.04950076	0.0	0.001896219	0.0	0.00674532
Set-09-7-N	0.10853057699999999	0.0	0.007183639	0.00744448	0.0	0.0	0.0	0.0	0.056429537	0.068112324	0.0	0.011577645	0.050389975	0.06444129	0.067875111	0.001949505	0.079537111	0.0	0.039888651000000004	0.072016258	0.080590806	0.058992819	0.0	0.100957505	0.034671473	0.0117387	0.0	0.057453337	0.020219256
Set-09-8-T	0.08655994800000001	0.0	0.077992849	0.070584714	0.0	0.040079313	0.0	0.0	0.048614892	0.028994577999999997	0.07736521	0.04885824	0.036057607	0.02147953	0.054952472	0.041913711	0.039341153	0.0	0.05754462	0.0	0.072724352	0.039617416	0.0	0.057048827999999996	0.06661241700000001	0.0	0.018690728	0.014967422	0.0
Set-10-1-N	0.093613846	0.0	0.08688687099999999	0.0	0.0	0.016486277	0.0	0.0	0.026018351000000002	0.012828723	0.056004755	0.0	0.0	0.00114789	0.047443158	0.012641593000000001	0.065562775	0.0	0.051928364000000005	0.135508562	0.137718541	0.024300105	0.0	0.117193329	0.0	0.0	0.056143945	0.058572915999999996	0.0
Set-10-2-T	0.204144749	0.002987472	0.018278396000000002	0.044707932	0.0	0.0	0.0	0.09598152800000001	0.003067789	0.031789675	0.0	0.0	0.012140521999999999	0.0	0.038477869	0.01032496	0.09059330800000001	0.0	0.021433459	0.033159058	0.126472146	0.017063477	0.0	0.11788920300000001	0.0	0.054572567999999995	0.0	0.055767657000000005	0.021148233
Set-10-3-N	0.11026516900000001	0.0	0.009863379	0.036512771	0.0	0.0	0.0	0.0	0.017549896000000002	0.048994927	0.04691697400000001	0.0	0.072963625	0.019241854	0.007434288000000001	0.058102389000000004	0.041990837999999996	0.0	0.008910779	0.127109266	0.099769766	0.045933778	0.0	0.141614665	0.0	0.051259293	0.0	0.055566341	0.0
Set-10-4-T	0.11629344900000001	0.0	0.029251725	0.10237735	0.0	0.0005448769999999999	0.0	0.038881358	0.007668207	0.051184022999999995	0.0	0.0	0.030146212000000002	0.0	0.04863779	0.0663563	0.005453571999999999	0.0	0.076998674	0.016270491	0.10655351	0.07405127	0.0	0.125218109	0.012677171999999999	0.048636634000000005	0.024869468999999998	0.01792981	0.0
Set-10-5-N	0.127789293	0.036083172000000004	0.020007997	0.0	0.0	0.0	0.0	0.0	0.064506105	0.040205208	0.0	0.0	0.021675372000000002	0.01781708	0.059309399000000006	0.015718799999999998	0.020732817	0.0	0.0074420580000000005	0.084567975	0.12295298	0.06282081	0.0	0.129149812	0.021651182	0.052469756	0.046011962999999996	0.014806473	0.034281748
Set-10-6-T	0.128383683	0.0	0.006218851	0.0	0.0	0.0006236659999999999	0.0	0.11661492	0.00212915	0.043217632	0.037493707	0.0	0.020151367	0.0	0.033321767	0.045326233	0.02080305	0.0	0.031765207000000004	0.084416448	0.08446573199999999	0.079299788	0.0	0.12720224300000002	0.040410800000000004	0.070369171	0.027786586000000002	0.0	0.0
Set-10-7-N	0.092371785	0.03041925	0.0	0.004669520999999999	0.0	0.0	0.0	0.049462999	0.019142153999999998	0.078253123	0.020113056	0.025588742	0.050925221	0.0	0.051696281	0.047990297	0.018246818	0.0	0.058519599000000005	0.08904121	0.082441375	0.073102964	0.0	0.095415772	0.0	0.05622117	0.031991712	0.02438695	0.0
Set-10-8-T	0.178829028	0.0	0.055052015999999995	0.011073012	0.038322768	0.012481235	0.0	0.04832375	0.021483192	0.0	0.012737836	0.007872479	0.081654992	0.013253485	0.084273716	0.016219807	0.018802517	0.0	0.079986456	0.048788532999999995	0.075209418	0.044334399000000003	0.0	0.12998125800000002	0.0	0.0	0.0	0.0	0.021320102999999997
Set-10-9-N	0.080337461	0.0	0.024874577999999998	0.018587402	0.0	0.0	0.0	0.088343199	0.0039242059999999995	0.078098383	0.011196552	0.01280386	0.026164762999999997	0.0	0.02435273	0.039055362	0.065089831	0.0	0.023732702	0.10278578599999999	0.11400665199999999	0.078487593	0.0	0.10081563	0.0	0.01504625	0.0	0.06316353799999999	0.029133523999999997
Set-10-10-T	0.16173429	0.0	0.053847364	0.0	0.015972643999999998	0.0	0.0	0.086917979	0.18830234899999998	0.034684673	0.0	0.019673155	0.016746136000000002	0.0	0.010474913	0.047723279	0.05445628	0.0	0.027134164	0.014823003999999999	0.08410191199999999	0.0579164	0.0	0.09796529699999999	0.0	0.004934986	0.004179287	0.018411887	0.0
Set-11-1-N	0.088047258	0.0	0.003747758	0.0	0.0	0.0	0.0	0.079850246	0.019797396999999998	0.08020845	0.022578177999999997	0.0	0.026759337999999997	0.01936143	0.04980065	0.046581208	0.040754297	0.0	0.0	0.083290018	0.06870908	0.079914012	0.0	0.170968846	0.00216365	0.052401115	0.032687188	0.032379879	0.0
Set-11-2-T	0.055033440999999995	0.0	0.004604278	0.0	0.0	0.134280561	0.0	0.0	0.117101994	0.080273884	0.01091234	0.012524603	0.0	0.009404392	0.020309352	0.003760411	0.095341756	0.0	0.058715627	0.08797708900000001	0.083306015	0.071800651	0.0	0.110084946	0.008788241	0.007880825	0.001351056	0.0	0.026548537
Set-11-3-N	0.134675836	0.016778791	0.0	0.0	0.0	0.0	0.0	0.06663693400000001	0.03027828	0.029669472000000002	0.009368256	0.0	0.053675756	0.0	0.021852332000000002	0.050581405	0.038828813999999996	0.0	0.013831475	0.091570544	0.137906884	0.044474415999999996	0.0	0.139738381	0.0	0.062889725	0.0	0.057242698	0.0
Set-11-4-T	0.06742743400000001	0.0	0.0	0.132134952	0.024993062000000003	0.0	0.0	0.027706262000000002	0.041652037	0.01044358	0.050773708	0.0	0.04125124	0.0	0.055442293	0.029824057	0.055080433	0.0	0.028683059	0.025806395	0.12593221	0.048490486	0.0	0.09761407400000001	0.030775046	0.032283592	0.051651039	0.022035042	0.0
Set-11-5-N	0.11811297300000001	0.000544585	0.07412033	0.0	0.0	0.0	0.0	0.0	0.014659698	0.019544133999999998	0.051798202	0.0	0.020888388	0.00820935	0.071242707	0.062104462	0.093588843	0.0	0.016269276000000003	0.08389627	0.10251287	0.093501056	0.0	0.123246521	0.0	0.024642262	0.016385911	0.004732162	0.0
Set-11-6-T	0.09648633	0.0	0.07688085	0.0	0.0	0.013408588999999999	0.0	0.021309472000000003	0.186152825	0.018999362	0.015885388	0.0	0.035038151000000003	0.0	0.052923112	0.065090704	0.003947369	0.0	0.023478659	0.08722097	0.110792849	0.026008882999999997	0.0	0.095393635	0.007112716999999999	0.033760406	0.014559646	0.0	0.015550083000000001
Set-11-7-N	0.123737366	0.0	0.10312999199999999	0.0	0.010429473	0.0	0.0	0.017241874	0.021461243999999997	0.036702442	0.025192142999999997	0.049849687999999996	0.036905602	0.0	0.019506018	0.090315569	0.056112703	0.0	0.064904935	0.065235662	0.064182309	0.06508391599999999	0.0	0.071593404	0.0	0.019037804	0.0	0.057701588	0.001676266
Set-11-8-T	0.031543227	0.0	0.099458294	0.028074567999999998	0.008163274	0.0	0.0	0.039567454	0.14766599	0.078447091	0.053346089000000006	0.0	0.010430505	0.0	0.069428188	0.000537534	0.006161688	0.0	0.054651859000000004	0.050346822	0.09545856800000001	0.04429444	0.0	0.11162378199999999	0.0	0.013205024	0.0	0.050354641	0.0072409630000000004
Set-11-9-N	0.120907529	0.031382769	0.048280702	0.0	0.0	0.015272071000000002	0.0	0.024636467999999998	0.007179498	0.062756634	0.026298472000000003	0.003352807	0.026463231	0.006555123	0.076039149	0.049975233	0.005125424	0.0	0.025326121	0.084162751	0.11723735800000001	0.06902082	0.0	0.137096682	0.007061247	0.036023746	0.019846166000000002	0.0	0.0
Set-11-10-T	0.10616485099999999	0.0	0.0	0.026694454	0.0	0.067927748	0.0	0.028033815	0.051974882	0.033444913	0.038296092999999996	0.00199249	0.040828821	0.0035337579999999997	0.017860907	0.049817809000000005	0.066328578	0.0	0.07456704	0.085053923	0.127197306	0.041002758	0.0	0.082717994	0.0	0.039008291	0.017553568999999998	0.0	0.0
Set-12-1-N	0.055868519000000005	0.0	0.089710749	0.087017371	0.054710888	0.0	0.0	0.0	0.04461061	0.0	0.011776382	0.081774999	0.013331675	0.027106792999999997	0.04065808	0.0	0.09147398400000001	0.0	0.073049392	0.0	0.060720351	0.11304773800000001	0.0	0.09402334400000001	0.010794400000000001	0.0	0.0	0.0	0.050324725
Set-12-2-T	0.171997037	0.0	0.0	0.10943613199999999	0.0	0.06028207	0.0	0.0	0.014576341000000001	0.0	0.07035287	0.080173098	0.08535853800000001	0.0	0.0	0.06576241	0.03586285	0.0	0.051467545999999996	0.0	0.044986507	0.129094763	0.0	0.01519583	0.0054201019999999996	0.0	0.034052912000000005	0.0	0.025980994
Set-12-3-N	0.037626459	0.0	0.023195768999999998	0.08857175199999999	0.028243433	0.068364175	0.0	0.0	0.005901041	0.0	0.049140210999999996	0.08761197800000001	0.028748372999999997	0.062009795	0.0	0.045093540999999994	0.058840385	0.011051471	0.06326032	0.0	0.027964915	0.132139031	0.0	0.009121187	0.114255324	0.040471726	0.0	0.0	0.018389115
Set-12-4-T	0.118669309	0.0	0.13487897599999998	0.022674636	0.001713717	0.006492584	0.0	0.0	0.111142092	0.061172689	0.054207172000000005	0.0	0.048379060999999994	0.0	0.024464688999999998	0.0	0.08691991800000001	0.0	0.106899316	0.044722707	0.019593016	0.023251541	0.0	0.053551576	0.008313727	0.005117749	0.01709614	0.0	0.050739387000000004
Set-12-5-N	0.114462773	0.0	0.101215814	0.02222732	0.0	0.0	0.020250931	0.0	0.047160599000000004	0.051152247000000005	0.042680946	0.0	0.11462827	0.012370782	0.041973807	0.080026081	0.082565808	0.0	0.08400429300000001	0.001060365	0.022510363999999998	0.027783294	0.0	0.01544001	0.0	0.002147419	0.039546763	0.0	0.076792115
Set-12-6-T	0.176596368	0.0	0.109056739	0.040914036	0.007090153	0.035284809	0.0	0.0	0.055421709000000006	0.0	0.0	0.041119175	0.018681711	0.0	0.021591177000000003	0.035938575	0.125360572	0.0	0.054341227	0.0	0.019875422	0.112301612	0.0	0.015205248999999999	0.058103029	0.0	0.0	0.017667755	0.05545068400000001
Set-12-7-N	0.065069068	0.0	0.0	0.08691859	0.037864800000000004	0.024004941000000002	0.0	0.0	0.0	0.015978472	0.004918889	0.057718445	0.10517060000000002	0.0	0.043955187	0.020077898	0.08809006300000001	0.0	0.069670306	0.0	0.10602606199999999	0.131051277	0.0	0.02000003	0.008678406999999999	0.0	0.0	0.051117914	0.06368905
Set-12-8-T	0.118855293	0.0	0.0	0.061030485	0.0	0.003705968	0.0	0.084038694	0.160587378	0.046907285	0.007162882	0.010942516999999999	0.048656664	0.0	0.040114305	0.023078761	0.05264790900000001	0.0	0.055882960999999995	0.007052981	0.071647982	0.086371104	0.0	0.061260287999999996	0.011015287	0.0	0.009499956	0.0	0.039541301
Set-12-9-N	0.115747714	0.0	0.08155358	0.0	0.014068097	0.072199839	0.0	0.0	0.073398283	0.084194067	0.016953938	0.071046578	0.022335683	0.035913781	0.056427332000000004	0.056055544000000006	0.048576237	0.0	0.018292566	0.053910482999999995	0.024330781	0.030241846	0.0	0.054529056	0.043080300999999994	0.013064896000000001	0.014079398	0.0	0.0
Set-12-10-T	0.111987548	0.0	0.16250863	0.079586718	0.0	0.024633834	0.0	0.0	0.081649464	0.016893106	0.0	0.018600961000000003	0.012156972	0.0	0.0	0.08033995	0.038759935	0.0	0.080388095	0.0	0.092109946	0.057936285	0.0	0.0023246160000000003	0.053394232	0.0	0.02885414	0.008131639	0.049743928
Set-13-1-N	0.143492013	0.0	0.0	0.0	0.021841909	0.0077652730000000005	0.0	0.011228381	0.0	0.0	0.000970238	0.006614126	0.09343685300000001	0.028388615	0.023444536000000002	0.0032544659999999997	0.051526835	0.0	0.023949177000000002	0.056987909	0.13038286400000001	0.09826340800000001	0.0	0.148102935	0.010396726	0.055621582999999995	0.037222566	0.029574565	0.017535021
Set-13-2-T	0.094057167	0.0	0.102598723	0.205716586	0.0	0.0	0.0	0.026602842999999998	0.0	0.023475906	0.020168829	0.004186677	0.02090045	0.034581567	0.045180238	0.038544941	0.007285181999999999	0.0	0.029940199	0.057295662000000004	0.042609635	0.08929877900000001	0.0	0.051539645	0.049492102	0.0	0.019462329	0.021703259	0.015359283
Set-13-3-N	0.153830823	0.0	0.0	0.006428237	0.033284588999999996	0.014223853	0.0	0.0	0.0	0.076440658	0.045940692000000005	0.036969541	0.054119157	0.004350655	0.058126312	0.025511035	0.024260518	0.0	0.024182366	0.071415474	0.16313747	0.04037279	0.0	0.08511376300000001	0.025683324	0.041666468	0.014942273999999998	0.0	0.0
Set-13-4-T	0.106369012	0.0	0.09213729699999999	0.0	0.0	0.044383635	0.0	0.0	0.034018778	0.034290845	0.01372013	0.0	0.091772831	0.015452491	0.05710024	0.07392372700000001	0.025009366	0.0	0.041848645	0.025004107999999997	0.07142719900000001	0.08613730300000001	0.0	0.081595055	0.0	0.012469214	0.028650457999999997	0.053396923	0.011292743000000001
Set-13-5-N	0.10208569699999999	0.0	0.0	0.0	0.02061182	0.0	0.0	0.07440812299999999	0.002801912	0.013248501000000001	0.064738593	0.0	0.080038198	0.0099994	0.053864754	0.067671865	0.018531666999999998	0.0	0.052228697000000004	0.103145239	0.089882541	0.012678163000000001	0.0	0.170561495	0.005335865	0.005652427	0.017371998	0.000667649	0.034475396
Set-13-6-T	0.14965483599999999	0.0	0.113744789	0.0	0.011256301000000002	0.08183660400000001	0.0	0.07361121400000001	0.0	0.0026404740000000003	0.0	0.006167219	0.070611859	0.0	0.010940327	0.004074982	0.09514190900000001	0.0	0.056730290999999995	0.093477504	0.074453513	0.058615701	0.0	0.08047129	0.005336275	0.011234912	0.0	0.0	0.0
Set-13-7-N	0.166858747	0.0	0.0	0.0	0.0	0.031815307	0.0	0.057606724000000005	0.014768735	0.0	0.010715391999999999	0.039639519	0.076341233	0.0	0.067290981	0.07685655799999999	0.032285341	0.0	0.015801585	0.054462458	0.07541160599999999	0.040988307	0.0	0.16065701699999999	0.026060115	0.0	0.0	0.052440375	0.0
Set-13-8-T	0.112899266	0.0	0.0	0.0	0.0	0.0	0.0	0.102331735	0.09384337699999999	0.013797028000000001	0.013278705	0.016052791	0.07643724	0.028161644	0.037707712000000004	0.028022948	0.038537976	0.0	0.033756785	0.092364646	0.089583726	0.085388638	0.0	0.07925196	0.02826448	0.01586943	0.0	0.013693735	0.000756177
Set-13-9-N	0.109795306	0.0	0.023427157	0.0	0.0	0.0	0.0	0.0	0.040931567	0.05435283	0.003373761	0.0	0.05869102599999999	0.0	0.078573899	0.082848429	0.06998183599999999	0.0	0.03590537	0.076971604	0.11398176300000001	0.042753645	0.0	0.07869967900000001	0.024635	0.04904045	0.00026377400000000004	0.055772903	0.0
Set-13-10-T	0.098458961	0.0	0.0	0.040597935	0.28899416	0.0	0.0	0.0	0.016310725	0.036912834	0.0	0.06027335599999999	0.09621365	0.009389453	0.034371426000000004	0.021177667999999997	0.024230029	0.0	0.063598339	0.009317218	0.050860527	0.033803698	0.0	0.055450279000000005	0.013066373999999999	0.023645711	0.0	0.020924343	0.002403315
Set-14-1-N	0.10616897199999999	0.0	0.015835474	0.064844115	0.0	0.0	0.0	0.0	0.051310470999999996	0.048765067	0.022157627000000003	0.0	0.081412805	0.034310297000000003	0.08435492300000001	0.016372187	0.023200521	0.0	0.026831828999999998	0.098652144	0.067421325	0.058118888	0.0	0.128556337	0.0	0.0	0.017298891	0.0	0.054388125999999995
Set-14-2-T	0.119811036	0.0	0.0	0.12112594800000001	0.0	0.110129644	0.0	0.092538657	0.0	0.011304112	0.04735466	0.02955175	0.078156012	0.052638992999999995	0.00315384	0.020115183999999998	0.090195851	0.0	0.051780964000000006	0.0	0.046031045	0.064218523	0.0	0.027198787000000002	0.034694994	0.0	0.0	0.0	0.0
Set-14-3-N	0.056759212999999996	0.0	0.083588555	0.014447804	0.043186373	0.0	0.0	0.0	0.041033957999999995	0.047801698	0.0	0.027968302	0.039649024	0.077633784	0.091840923	0.071197705	0.089011643	0.0	0.062314158	0.0	0.049581399000000005	0.06145041	0.0	0.038864313	0.056167054	0.0	0.023312028	0.0	0.024191654
Set-14-4-T	0.17618519800000002	0.0	0.0	0.028290924	0.0	0.026590122	0.0	0.086269002	0.007510141999999999	0.015386857	0.028843608	0.079108647	0.030712751	0.020416046	0.02961572	0.083991419	0.054695672	0.0	0.050317281	0.009452726	0.043703285	0.049231675999999995	0.0	0.035230716	0.085052564	0.0	0.030034923999999998	0.029360722000000002	0.0
Set-14-5-N	0.09786500699999999	0.0	0.010148972	0.050265255	0.0	0.06317295	0.0	0.0	0.012230712	0.072213511	0.092139506	0.0	0.08265554	0.034502926	0.025892204	0.031985106	0.056537927	0.0	0.051948376	0.038981295	0.038977838	0.061907507	0.0	0.062733976	0.070982795	0.0	0.03276153	0.0	0.012097066
Set-14-6-T	0.163454268	0.0	0.0	0.045561832999999996	0.035571277000000005	0.061653253	0.005325885	0.0	0.043838416	0.0	0.103963616	0.032213869	0.024774099999999997	0.039469804	0.016626865	0.022518171	0.055476294	0.0	0.090799941	0.0	0.06131001	0.030359776	0.0	0.041131045	0.09709058599999999	0.0	0.0	0.018130316	0.010730676000000001
Set-14-7-N	0.089720316	0.0	0.0	0.007843144	0.0	0.0	0.0	0.0	0.040913101	0.074509855	0.081797361	0.09456575699999999	0.061288090999999996	0.0	0.0	0.0	0.067464363	0.0	0.049331134000000006	0.0	0.083336677	0.13561889	0.0	0.0	0.061908962000000005	0.039462666	0.063583604	0.039129096	0.009526983000000001
Set-14-8-T	0.12751789300000002	0.0	0.0	0.18211136100000003	0.0	0.05587391	0.0	0.07890928	0.041575969	0.035325257	0.039484043999999996	0.039673194	0.047961304	0.0074533609999999995	0.025095952	0.034707021	0.035218128	0.0	0.05788117	0.022428245	0.030621232	0.040622414	0.0	0.053936679	0.043603587	0.0	0.0	0.0	0.0
Set-14-9-N	0.156217366	0.0	0.0021307410000000002	0.073279635	0.0	0.0	0.0	0.0	0.074138731	0.055466365999999996	0.101589557	0.07404105799999999	0.0615352	0.0	0.060310477	0.045634789	0.012188798999999998	0.0	0.022630712	0.0	0.037276105	0.128764448	0.020927045	0.050843275	0.006259676	0.0	0.0	0.016766021000000002	0.0
Set-14-10-T	0.12260051	0.0	0.0	0.027263948	0.0	0.049775862000000004	0.0	0.0	0.10784167800000001	0.012770707	0.069873642	0.071227176	0.032063443999999997	0.013035811000000001	0.060986978	0.054197466	0.019508787	0.0	0.082631368	0.037628946	0.052670628	0.027157942	0.0	0.006471705	0.063878648	0.0	0.035798337	0.047482384	0.005134031
Set-15-1-N	0.12639736099999999	0.0	0.0	0.027241944	0.0	0.0	0.0	0.056357923	0.041825285	0.09859586099999999	0.0005843490000000001	0.011952889	0.073921961	0.0	0.08131781099999999	0.082407849	0.083814795	0.0	0.023220776000000002	0.070033975	0.066318324	0.008149277	0.0	0.106184426	0.0	0.013373403	0.0	0.010840448999999999	0.01746134
Set-15-2-T	0.107366117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.136406591	0.012560687	0.014237888999999998	0.0	0.015523638000000001	0.0	0.07221872900000001	0.010259326	0.020614483	0.0	0.065372246	0.116061341	0.108478139	0.063290159	0.0	0.10198924	0.0	0.076556446	0.039910806	0.033552072999999995	0.00560209
Set-15-3-N	0.102321119	0.0	0.0	0.0	0.0	0.0	0.0	0.038618377999999995	0.011839752	0.08523947400000001	0.027192399	0.043513188	0.0	0.00373444	0.04804409	0.045233295	0.038260122	0.0	0.009855151999999999	0.062423585999999996	0.078665369	0.008033199	0.0	0.18867909	0.0033561579999999997	0.08908404800000001	0.029511622999999997	0.044626289000000006	0.041769228
Set-15-4-T	0.065545065	0.014156096000000002	0.0	0.0	0.0	0.115309278	0.0	0.053596727999999996	0.091952251	0.049975607000000005	0.010239187	0.0	0.010582207	0.0	0.05976791099999999	0.0036456740000000002	0.04276057	0.0	0.029122547999999998	0.09851650599999999	0.105482586	0.061062186	0.0	0.11429829300000001	0.0	0.031841667000000004	0.0	0.042145641	0.0
Set-15-5-N	0.085973052	0.0	0.0	0.011194243000000001	0.0	0.0	0.0	0.030741763	0.038069485	0.02898681	0.0	0.030966721000000003	0.067558083	0.0	0.074896815	0.06948114	0.036378079	0.0	0.029108647	0.073733246	0.100366107	0.07185679	0.0	0.12861591	0.0	0.042090607	0.006584899999999999	0.03796674	0.035430864
Set-15-6-T	0.085185594	0.0	0.049379234	0.0	0.0	0.126571225	0.0	0.047859730999999996	0.166809648	0.049254877999999995	0.000568423	0.0	0.009907055	0.0	0.043010362	0.012592793	0.042787810999999995	0.0	0.000571133	0.048905517	0.087996417	0.024792328	0.0	0.09944590699999999	0.0	0.046093598	0.020752258	0.024357397000000003	0.013158686999999999
Set-15-7-N	0.065850655	0.009425442	0.017913043	0.0	0.0	0.0	0.0	0.066608113	0.002708339	0.072705283	0.056618651	0.0	0.07195994900000001	0.006908996999999999	0.05891841900000001	0.02778379	0.046443229	0.0	0.044597915	0.051343226	0.12277925599999999	0.026278732000000003	0.0	0.10903413599999999	0.0	0.0731485	0.053335625	0.004801235	0.010837465
Set-15-8-T	0.09736902900000001	0.0	0.015442175	0.08679987199999999	0.020305834	0.0	0.0	0.0	0.136457581	0.005075616	0.045259720999999996	0.0	0.064152855	0.0	0.052912130999999994	0.03909902	0.007378514	0.0	0.052129624000000006	0.092499457	0.050260797999999995	0.04551568	0.0	0.094197012	0.020388098	0.012686468000000001	0.005222121	0.016703303	0.04014509
Set-15-9-N	0.06247222400000001	0.022602708	0.134686332	0.014522773000000001	0.0	0.0	0.0	0.022339467000000002	0.010097585	0.019057445	0.0	0.0	0.044142215	0.0	0.054613705	0.061818632000000005	0.030801011	0.0	0.007534686	0.057480696	0.114324124	0.014874678999999998	0.0	0.157099984	0.01541786	0.065293294	0.03462608	0.054992694	0.0012018060000000001
Set-15-10-T	0.049807424	0.0	0.034293757	0.0	0.0	0.0	0.0	0.089748885	0.212409304	0.0064853440000000005	0.042463427000000005	0.0	0.060254214	0.018421586	0.054691229	0.048398777000000004	0.021452027000000002	0.0	0.029543136	0.06451878	0.048531707	0.024176068999999998	0.0	0.10277249599999999	0.0	0.011501233999999999	0.021411526	0.04807581	0.01104327
Set-16-1-N	0.02761658	0.0	0.0	0.034307517	0.0	0.0	0.0	0.0	0.056829034	0.0	0.055808273	0.003687362	0.011428436	0.083784108	0.066475828	0.107160256	0.134050754	0.0	0.041487872	0.0	0.05277967	0.114256531	0.0	0.028957177	0.08564378199999999	0.0	0.041520728	0.0	0.054206094
Set-16-2-T	0.126753397	0.0	0.0	0.058155825	0.0	0.09151805	0.0	0.0	0.069061861	0.063739268	0.023280559	0.028161457999999997	0.094427561	0.05490281599999999	0.0	0.065400956	0.026664787000000002	0.0	0.098177246	0.0	0.035195893	0.037246133	0.0	0.079421772	0.009191653000000001	0.004443539	0.0	0.0	0.034257227
Set-16-3-N	0.103767435	0.0	0.0	0.050025174000000006	0.0	0.06468775	0.060497338	0.0	0.029129745	0.0	0.0	0.00822066	0.064182456	0.061925525999999995	0.09896796599999999	0.0037724029999999997	0.147920413	0.0	0.066503185	0.053670942	0.034808155	0.019222766999999998	0.0	0.001024507	0.09415829199999999	0.0	0.0	0.0	0.037515286
Set-16-4-T	0.072257208	0.0	0.040253791000000004	0.014398561	0.07163284	0.1544448	0.0	0.0	0.0	0.010006649	0.048395229000000005	0.036321308999999996	0.11128858900000001	0.09184830599999999	0.068809862	0.073682691	0.079437017	0.001420824	0.057837169	0.0	0.0	0.025856982999999997	0.033465353999999996	0.000929441	0.007713376	0.0	0.0	0.0	0.0
Set-16-5-N	0.078185531	0.0	0.0	0.0	0.0	0.070975238	0.0	0.0	0.10984794099999999	0.009661069	0.020419833999999998	0.108973355	0.037075101	0.084785511	0.0530285	0.022171768999999997	0.031395404	0.0	0.049755935	0.053701810999999995	0.09279456400000001	0.054601084	0.0	0.0	0.050773760999999994	0.0	0.065428497	0.006425096	0.0
Set-16-6-T	0.085837975	0.0	0.083617218	0.053937299	0.02001049	0.092565265	0.0	0.0	0.0	0.065381329	0.031547942	0.062480202	0.023971271000000002	0.015750815	0.001800039	0.10250122800000001	0.037427148	0.0	0.043404516	0.0	0.053400830999999996	0.133624038	0.0	0.010606582	0.00255548	0.0	0.03125066	0.039196523	0.009133148
Set-16-7-N	0.105134312	0.0	0.10837162800000001	0.036898213	0.0	0.036806959	0.008730412	0.0	0.00120783	0.105140993	0.016899775	0.054519015	0.0	0.026349888	0.0	0.0	0.114679045	0.0	0.07926685900000001	0.003998973	0.108161704	0.101810728	0.0	0.051825678	0.025831668999999998	0.0	0.0	0.014366318999999999	0.0
Set-16-8-T	0.11359277699999999	0.0	0.08796391699999999	0.076991911	0.02950762	0.078110515	0.0	0.0	0.097853515	0.022544974	0.004857319000000001	0.036705836	0.007190146999999999	0.075237153	0.050772619000000005	0.002100135	0.057939985	0.0	0.095746447	0.0	0.056094067000000004	0.025487457999999998	0.0	0.081303604	0.0	0.0	0.0	0.0	0.0
