P114	0.4097188,0.9121937,0.0034532547,0.9803554,0.99718815,0.671862,0.0022164285,0.061470658,0.8493996,0.97153836
P090	0.538475,0.74647045,0.039002895,0.9085841,0.9686416,0.5197421,0.020911217,0.122698486,0.70670724,0.8988872
P004	0.3801903,0.39740992,0.10420737,0.8886535,0.9611522,0.43872502,0.031083226,0.011991024,0.18529937,0.9358679
P005	0.6639696,0.29726046,0.045724273,0.95611334,0.9842838,0.19243023,0.0037683249,0.0016543567,0.069592655,0.98115325
P008	0.5711008,0.8062929,0.00030991435,0.9992938,0.9999097,0.2542377,2.3490924e-05,0.00013926625,0.26287025,0.9987321
P010	0.41489595,0.7996743,0.018201113,0.97382987,0.99139506,0.53348166,0.005807966,0.019976765,0.45480284,0.961763
P113	0.47992536,0.86333454,0.004387766,0.99312305,0.99821377,0.52567446,0.0011050403,0.008794993,0.520027,0.98582435
P012	0.5074515,0.7275275,0.00687477,0.9907663,0.9977665,0.34610793,0.00066185,0.0013923645,0.19778457,0.99137807
P013	0.48547047,0.20673949,0.04369983,0.7516991,0.9991615,0.9487505,0.0021894276,0.41375947,0.96691203,0.9886004
P014	0.42964286,0.7011276,0.044370204,0.9426178,0.97591496,0.44182575,0.023397446,0.04986337,0.51219785,0.8865901
P015	0.60200816,0.8859556,0.009492993,0.95972764,0.99644136,0.7984191,0.006030023,0.4200453,0.96168387,0.9202762
P016	0.51140195,0.8812689,0.0007379651,0.998729,0.99974763,0.46986333,0.00017935038,0.0019890368,0.53646815,0.99512994
P018	0.61745673,0.6587618,0.078012496,0.9113251,0.94955945,0.54623526,0.05229318,0.17748025,0.617059,0.8585271
P021	0.65578175,0.84100986,0.0021470785,0.9978679,0.9995171,0.45064935,0.00028529763,0.0029249191,0.49833867,0.99425274
P022	0.5031206,0.7524657,0.00080162287,0.998857,0.9998211,0.2377786,5.1996154e-05,0.00011235605,0.10902372,0.99836445
P023	0.4044283,0.8454787,0.015807927,0.95237255,0.9882995,0.5781459,0.0077793,0.06257129,0.70287734,0.935534
P026	0.45693856,0.947932,0.00010140306,0.9996604,0.9999773,0.5164803,1.11608115e-05,0.0004325807,0.6744211,0.9986754
P029	0.39720824,0.91359043,0.0012681186,0.994294,0.9992621,0.55087763,0.00048315525,0.010146499,0.7398399,0.98661315
P030	0.6071329,0.9015012,0.0006262958,0.9992174,0.9998816,0.46740684,5.8843274e-05,0.00087055564,0.46402997,0.9978297
P034	0.44863242,0.8544229,0.005242318,0.9879772,0.99724495,0.49983016,0.0019724667,0.016924888,0.6549073,0.9686363
P035	0.5965805,0.23716998,0.23165807,0.65877986,0.958653,0.6418579,0.047098607,0.2510449,0.7043222,0.88811755
P036	0.5701241,0.9515406,5.566995e-05,0.99979734,0.99999,0.5360993,4.2601746e-06,0.00031641126,0.71477056,0.9994525
P038	0.6371761,0.74185705,0.0053262413,0.99298453,0.9983235,0.357884,0.00073969364,0.0038158596,0.41008794,0.98943186
P042	0.5748701,0.7250771,0.002301097,0.9957324,0.99926615,0.32210475,0.00036874413,0.0014372766,0.2607473,0.9927765
P102	0.30621094,0.9597999,0.001006484,0.9922222,0.9994681,0.7283951,0.00068324804,0.042710185,0.942309,0.9674185
P058	0.5054438,0.9176749,0.002333194,0.99459994,0.998934,0.6556586,0.000772655,0.01816845,0.7117115,0.9903685
P059	0.56067616,0.83252865,0.009881616,0.98667574,0.9950712,0.5900023,0.0037429035,0.02721268,0.5018194,0.9809167
P065	0.54740673,0.8155677,0.0026434958,0.9924773,0.99843997,0.4744284,0.0010202527,0.009902656,0.5307312,0.9869753
P108	0.37300643,0.8475953,0.023064077,0.9545741,0.9867022,0.59001344,0.012876332,0.073308975,0.7170821,0.90443563
P078	0.5357206,0.30824625,0.053534895,0.9304793,0.98065066,0.26106197,0.007263869,0.0060298145,0.16861257,0.96627575
P082	0.4527097,0.9055909,0.0026902556,0.99227613,0.998718,0.632972,0.00097462535,0.019660294,0.7745166,0.98554087
P087	0.45809007,0.86158526,0.009510785,0.9646741,0.99361855,0.5482399,0.004080206,0.062657565,0.81187594,0.9467139
P088	0.5993077,0.456154,0.059337825,0.93244517,0.964794,0.25885022,0.012642711,0.010413915,0.18544307,0.9487747
P006	0.45652327,0.86291003,0.0016966164,0.9964851,0.9992952,0.4868372,0.0006117821,0.005290389,0.5484652,0.9894428
P067	0.38690832,0.9058838,0.02142167,0.9383353,0.99035835,0.7401554,0.01321426,0.2565552,0.9285517,0.8476982
P017	0.472041,0.76398003,0.0418258,0.947029,0.9763799,0.5344909,0.020795256,0.06579077,0.54762405,0.90581816
P104	0.28810304,0.9482206,0.00089499354,0.99470186,0.99961865,0.6315032,0.0003887117,0.014324933,0.91557896,0.97597075
P039	0.3972004,0.7474667,0.005625695,0.98296905,0.9966037,0.40360105,0.0018682182,0.005684823,0.40640974,0.97922933
P046	0.32439974,0.9670278,5.361007e-05,0.99960953,0.99998486,0.5278596,7.0698343e-06,0.00043848157,0.7931485,0.9984969
P050	0.34802324,0.89009637,0.00546816,0.98827255,0.9976493,0.55950916,0.00164029,0.011135042,0.5898418,0.9728489
P057	0.39688343,0.9437875,0.0003093481,0.99949324,0.99991786,0.5637284,5.004548e-05,0.00058206916,0.33486623,0.9986722
P105	0.3826022,0.87411666,0.0055352747,0.97802866,0.99755496,0.62873137,0.002003163,0.025985539,0.7891533,0.96245
P107	0.9037879,1.3261788e-06,0.984604,0.024505675,0.99999213,0.99975944,6.1713727e-06,0.39661306,0.35140857,0.99999946
P001	0.37020302,0.8812706,0.007543683,0.9746362,0.9963093,0.6284254,0.0040177405,0.050869465,0.8263438,0.93673015
P019	0.41501194,0.86463284,0.007280141,0.9859162,0.9964039,0.54995334,0.0026930273,0.020163268,0.60758483,0.97076494
P080	0.46026802,0.82962155,0.009112537,0.9802642,0.9947154,0.5328322,0.0033615232,0.022560924,0.5834847,0.97379637
P106	0.4692753,0.8261371,0.040342838,0.92927814,0.97921205,0.6425033,0.022963375,0.18491158,0.8384582,0.8611176
P081	0.51999336,0.7472652,0.00019207597,0.99934614,0.9999455,0.29507777,1.3712318e-05,6.0954357e-05,0.1900065,0.9994659
P084	0.8121208,9.923181e-05,0.94765556,0.092449635,0.9998049,0.99714684,0.00014099479,0.29080075,0.31082684,0.999966
P011	0.5111775,0.6700159,0.024774075,0.9670777,0.983443,0.40118393,0.009393126,0.015914708,0.30123076,0.9603589
P033	0.49922773,0.60417795,0.012123555,0.9728911,0.9930928,0.2544819,0.0017947257,0.0027444065,0.21964785,0.97988605
P052	0.56475794,0.087518424,0.39052796,0.581377,0.9885745,0.82243395,0.006374091,0.059461534,0.31760168,0.9849818
P070	0.6301399,0.27353853,0.020224094,0.97100425,0.9922661,0.1455903,0.001535505,0.00056141615,0.05236116,0.98912585
P025	0.59107226,0.30146235,0.0053562224,0.98935723,0.9981791,0.08524507,0.00013408065,4.0168023e-05,0.021220565,0.9974818
P027	0.72912306,0.26161024,0.001979947,0.99690783,0.9994415,0.09092802,0.00010471557,5.1417785e-05,0.03238663,0.9983746
P037	0.6766137,0.35629624,0.15728608,0.7641765,0.94022214,0.54076195,0.04030177,0.19005033,0.60393524,0.9072108
P054	0.5940368,0.5096941,0.041051567,0.9706154,0.98720694,0.3636055,0.00973025,0.01201883,0.2324881,0.9660878
P061	0.7017139,0.29646426,0.14247507,0.8881121,0.93277216,0.2855174,0.04294741,0.027579486,0.1791561,0.9205494
P099	0.43073118,0.39765093,0.041713595,0.9546334,0.9855377,0.2580734,0.0075810254,0.002519697,0.12013465,0.9660568
P028	0.7706853,0.32191622,0.007818073,0.9935999,0.99770427,0.13948038,0.00061634183,0.000377208,0.055199116,0.9946637
P032	0.7595833,0.04280165,0.39275253,0.6842376,0.9934975,0.7797781,0.0021513104,0.019223511,0.1479218,0.99538696
P109	0.62630427,0.16640097,0.16145739,0.7922409,0.9738438,0.3318724,0.008909285,0.013615996,0.14117998,0.963007
P009	0.624494,0.3586949,0.0030434728,0.9954881,0.9991807,0.14317179,0.00015482306,7.7920035e-05,0.052608848,0.9976474
P075	0.59115726,0.0013976395,0.8553973,0.2364389,0.99883854,0.9805879,0.000734061,0.066476405,0.20098099,0.9995595
P092	0.70211,0.0008196831,0.8771354,0.24418813,0.999583,0.98308825,0.00021892786,0.023465455,0.12081474,0.9998084
P002	0.5477126,0.37095332,0.009978771,0.98712534,0.99695194,0.18279979,0.0007877946,0.00031724572,0.05657065,0.9931747
P077	0.56640303,0.24690542,0.17330176,0.75037634,0.9663259,0.50250626,0.02050361,0.087691665,0.6297195,0.9179312
P095	0.39243343,0.6763184,0.013371795,0.9736135,0.994367,0.40879214,0.003144741,0.0053595603,0.2563757,0.97677505
P031	0.55326664,0.42903155,0.0006748438,0.99822354,0.9998094,0.113019794,2.7991593e-05,1.935147e-05,0.05813986,0.9989957
P051	0.684363,0.44439554,0.0041919053,0.99092305,0.9986802,0.20415938,0.00025960803,0.00037175417,0.10673112,0.99607396
P071	0.32625183,0.39324057,0.048857003,0.9259119,0.98393047,0.35637853,0.011823326,0.005012691,0.22658628,0.9575602
P074	0.7702613,0.027164698,0.5136945,0.62590235,0.9964075,0.8553799,0.0013126433,0.016912043,0.1286653,0.9973682
P097	0.5994152,0.057860583,0.08599371,0.5295528,0.9995825,0.97906995,0.0013916492,0.6065053,0.9742204,0.99525833
P041	0.40227184,0.48376852,0.11655858,0.8109871,0.9880604,0.80712056,0.016490102,0.21441635,0.81409836,0.9346813
P101	0.50060624,0.03080386,0.5039509,0.51492286,0.9975827,0.9520241,0.0034412146,0.25618142,0.725941,0.9930543
P083	0.8516039,2.3560295e-05,0.9603163,0.061318934,0.999932,0.9985988,6.008368e-05,0.3709482,0.45013964,0.9999883
P110	0.5383767,0.22585958,0.28073668,0.8188545,0.9857837,0.62787485,0.010135233,0.046224564,0.4447413,0.9552727
P100	0.59743404,0.101637155,0.12542671,0.6157663,0.99870706,0.95265627,0.0029497147,0.47451243,0.9398355,0.98988056
P103	0.89871454,1.8266097e-06,0.9680059,0.0241369,0.9999961,0.9998213,5.5541323e-06,0.48048425,0.5991621,0.9999993
P085	0.7684578,0.00434947,0.6629238,0.3738531,0.9992006,0.9749055,0.00055861473,0.09022847,0.34772277,0.99943197
P086	0.90320146,3.9127126e-06,0.9768516,0.034929693,0.9999838,0.9994937,1.2682885e-05,0.33770335,0.32713443,0.99999845
P072	0.7244108,0.000100730394,0.9471283,0.099597454,0.9997655,0.9957911,0.00013196468,0.11246124,0.1885947,0.99996156
P076	0.43875688,0.20166308,0.28037554,0.6314858,0.98259246,0.8674576,0.030014962,0.4620741,0.85302913,0.94242954
P091	0.47466642,0.18344241,0.12588713,0.6258074,0.9940451,0.8945459,0.012097627,0.42060497,0.90175486,0.9665868
P112	0.9081102,5.157499e-05,0.91103065,0.09345561,0.9999547,0.99809086,2.5943898e-05,0.2643957,0.43130088,0.9999906
P093	0.49788973,0.008049041,0.59941834,0.40095687,0.9985282,0.9704356,0.0016422272,0.13482502,0.47709605,0.9983847
P094	0.5273619,0.12975216,0.24171287,0.69419414,0.99616504,0.9014511,0.0040844977,0.14947489,0.71165884,0.98739594
P073	0.7254013,0.00019043684,0.89570045,0.10475841,0.99978805,0.9962337,0.00019279122,0.22468129,0.34979963,0.9999397
P079	0.46322095,0.015200645,0.63116974,0.4419809,0.9975635,0.9526316,0.00226143,0.13004923,0.5056935,0.9961617
P111	0.4684287,0.81385833,0.0024667382,0.9947692,0.99893117,0.40718758,0.00061410666,0.0036116242,0.47788733,0.98871154
P089	0.49144673,0.0028429627,0.76001585,0.17896447,0.998615,0.9892496,0.0027047396,0.4748276,0.736868,0.9984989
P024	0.88148856,9.986061e-06,0.95689833,0.0437645,0.99998546,0.99946785,1.2876507e-05,0.30003476,0.41633415,0.9999974
P055	0.6124492,0.35366485,0.2550786,0.7735143,0.96304655,0.6652498,0.0250054,0.11831707,0.46959972,0.9373305
P064	0.3079725,0.44209334,0.05216524,0.74082893,0.9967623,0.93555325,0.009873629,0.4529899,0.95988876,0.9559436
